student_id,name,email,course_id,course_name,attempt_id,attempt_timestamp,score,max_score,grade,topic_tags
S050,Hazel Chaudhary,hazel.chaudhary@example.com,C105,Computer Networks,1,2025-08-23,56,100,C,"tcp,ip,routing"
S050,Hazel Chaudhary,hazel.chaudhary@example.com,C105,Computer Networks,2,2025-07-23,48,100,C,"tcp,ip,routing"
S051,Advik Balay,advik.balay@example.com,C101,Python Basics,1,2025-03-26,56,100,C,"syntax,loops"
S051,Advik Balay,advik.balay@example.com,C102,Data Science,1,2025-09-07,81,100,A,"numpy,pandas"
S051,Advik Balay,advik.balay@example.com,C102,Data Science,2,2025-08-25,90,100,A,"numpy,pandas"
S051,Advik Balay,advik.balay@example.com,C103,Machine Learning,1,2025-05-27,29,100,F,"regression,classification"
S051,Advik Balay,advik.balay@example.com,C103,Machine Learning,2,2025-04-16,32,100,F,"regression,classification"
S051,Advik Balay,advik.balay@example.com,C104,Database Systems,1,2025-08-19,57,100,C,"sql,normalization"
S051,Advik Balay,advik.balay@example.com,C105,Computer Networks,1,2025-08-10,84,100,A,"tcp,ip,routing"
S052,Trisha Sen,trisha.sen@example.com,C101,Python Basics,1,2025-05-13,23,100,F,"syntax,loops"
S052,Trisha Sen,trisha.sen@example.com,C101,Python Basics,2,2025-05-25,39,100,F,"syntax,loops"
S052,Trisha Sen,trisha.sen@example.com,C101,Python Basics,3,2025-04-13,37,100,F,"syntax,loops"
S052,Trisha Sen,trisha.sen@example.com,C102,Data Science,1,2025-06-10,33,100,F,"numpy,pandas"
S052,Trisha Sen,trisha.sen@example.com,C102,Data Science,2,2025-02-10,32,100,F,"numpy,pandas"
S052,Trisha Sen,trisha.sen@example.com,C103,Machine Learning,1,2025-04-23,46,100,C,"regression,classification"
S052,Trisha Sen,trisha.sen@example.com,C103,Machine Learning,2,2025-02-05,59,100,C,"regression,classification"
S052,Trisha Sen,trisha.sen@example.com,C104,Database Systems,1,2025-03-10,82,100,A,"sql,normalization"
S052,Trisha Sen,trisha.sen@example.com,C105,Computer Networks,1,2025-09-12,77,100,B,"tcp,ip,routing"
S053,Ritvik Jhaveri,ritvik.jhaveri@example.com,C101,Python Basics,1,2025-03-08,29,100,F,"syntax,loops"
S053,Ritvik Jhaveri,ritvik.jhaveri@example.com,C102,Data Science,1,2025-09-27,63,100,B,"numpy,pandas"
S053,Ritvik Jhaveri,ritvik.jhaveri@example.com,C102,Data Science,2,2025-06-16,70,100,B,"numpy,pandas"
S053,Ritvik Jhaveri,ritvik.jhaveri@example.com,C102,Data Science,3,2025-08-27,69,100,B,"numpy,pandas"
S053,Ritvik Jhaveri,ritvik.jhaveri@example.com,C103,Machine Learning,1,2025-06-09,68,100,B,"regression,classification"
S053,Ritvik Jhaveri,ritvik.jhaveri@example.com,C103,Machine Learning,2,2025-04-13,67,100,B,"regression,classification"
S053,Ritvik Jhaveri,ritvik.jhaveri@example.com,C104,Database Systems,1,2025-01-19,53,100,C,"sql,normalization"
S053,Ritvik Jhaveri,ritvik.jhaveri@example.com,C104,Database Systems,2,2025-01-27,68,100,B,"sql,normalization"
S053,Ritvik Jhaveri,ritvik.jhaveri@example.com,C105,Computer Networks,1,2025-07-09,50,100,C,"tcp,ip,routing"
S053,Ritvik Jhaveri,ritvik.jhaveri@example.com,C105,Computer Networks,2,2025-03-19,63,100,B,"tcp,ip,routing"
S054,Aaina Sridhar,aaina.sridhar@example.com,C101,Python Basics,1,2025-02-26,64,100,B,"syntax,loops"
S054,Aaina Sridhar,aaina.sridhar@example.com,C101,Python Basics,2,2025-01-22,82,100,A,"syntax,loops"
S054,Aaina Sridhar,aaina.sridhar@example.com,C101,Python Basics,3,2025-09-11,84,100,A,"syntax,loops"
S054,Aaina Sridhar,aaina.sridhar@example.com,C102,Data Science,1,2025-04-25,95,100,A,"numpy,pandas"
S054,Aaina Sridhar,aaina.sridhar@example.com,C102,Data Science,2,2025-01-16,100,100,A,"numpy,pandas"
S054,Aaina Sridhar,aaina.sridhar@example.com,C103,Machine Learning,1,2025-05-10,51,100,C,"regression,classification"
S054,Aaina Sridhar,aaina.sridhar@example.com,C103,Machine Learning,2,2025-04-23,64,100,B,"regression,classification"
S054,Aaina Sridhar,aaina.sridhar@example.com,C104,Database Systems,1,2025-01-25,73,100,B,"sql,normalization"
S054,Aaina Sridhar,aaina.sridhar@example.com,C105,Computer Networks,1,2025-09-21,83,100,A,"tcp,ip,routing"
S054,Aaina Sridhar,aaina.sridhar@example.com,C105,Computer Networks,2,2025-02-26,97,100,A,"tcp,ip,routing"
S055,Mamooty Char,mamooty.char@example.com,C101,Python Basics,1,2025-06-27,20,100,F,"syntax,loops"
S055,Mamooty Char,mamooty.char@example.com,C101,Python Basics,2,2025-08-13,20,100,F,"syntax,loops"
S055,Mamooty Char,mamooty.char@example.com,C101,Python Basics,3,2025-03-18,16,100,F,"syntax,loops"
S055,Mamooty Char,mamooty.char@example.com,C102,Data Science,1,2025-08-22,76,100,B,"numpy,pandas"
S055,Mamooty Char,mamooty.char@example.com,C102,Data Science,2,2025-04-24,73,100,B,"numpy,pandas"
S055,Mamooty Char,mamooty.char@example.com,C103,Machine Learning,1,2025-09-18,57,100,C,"regression,classification"
S055,Mamooty Char,mamooty.char@example.com,C103,Machine Learning,2,2025-01-28,55,100,C,"regression,classification"
S055,Mamooty Char,mamooty.char@example.com,C103,Machine Learning,3,2025-02-13,72,100,B,"regression,classification"
S055,Mamooty Char,mamooty.char@example.com,C104,Database Systems,1,2025-07-13,56,100,C,"sql,normalization"
S055,Mamooty Char,mamooty.char@example.com,C104,Database Systems,2,2025-01-11,70,100,B,"sql,normalization"
S055,Mamooty Char,mamooty.char@example.com,C105,Computer Networks,1,2025-01-14,79,100,B,"tcp,ip,routing"
S055,Mamooty Char,mamooty.char@example.com,C105,Computer Networks,2,2025-02-12,97,100,A,"tcp,ip,routing"
S056,Khushi Uppal,khushi.uppal@example.com,C101,Python Basics,1,2025-08-21,53,100,C,"syntax,loops"
S056,Khushi Uppal,khushi.uppal@example.com,C101,Python Basics,2,2025-09-01,48,100,C,"syntax,loops"
S056,Khushi Uppal,khushi.uppal@example.com,C102,Data Science,1,2025-04-28,73,100,B,"numpy,pandas"
S056,Khushi Uppal,khushi.uppal@example.com,C102,Data Science,2,2025-09-22,93,100,A,"numpy,pandas"
S056,Khushi Uppal,khushi.uppal@example.com,C103,Machine Learning,1,2025-08-23,33,100,F,"regression,classification"
S056,Khushi Uppal,khushi.uppal@example.com,C104,Database Systems,1,2025-09-24,42,100,C,"sql,normalization"
S056,Khushi Uppal,khushi.uppal@example.com,C104,Database Systems,2,2025-03-23,33,100,F,"sql,normalization"
S056,Khushi Uppal,khushi.uppal@example.com,C104,Database Systems,3,2025-03-06,50,100,C,"sql,normalization"
S056,Khushi Uppal,khushi.uppal@example.com,C105,Computer Networks,1,2025-09-26,23,100,F,"tcp,ip,routing"
S057,Anay Rao,anay.rao@example.com,C101,Python Basics,1,2025-09-23,75,100,B,"syntax,loops"
S057,Anay Rao,anay.rao@example.com,C101,Python Basics,2,2025-01-19,69,100,B,"syntax,loops"
S057,Anay Rao,anay.rao@example.com,C102,Data Science,1,2025-08-03,51,100,C,"numpy,pandas"
S057,Anay Rao,anay.rao@example.com,C102,Data Science,2,2025-02-14,46,100,C,"numpy,pandas"
S057,Anay Rao,anay.rao@example.com,C102,Data Science,3,2025-06-04,36,100,F,"numpy,pandas"
S057,Anay Rao,anay.rao@example.com,C103,Machine Learning,1,2025-07-19,59,100,C,"regression,classification"
S057,Anay Rao,anay.rao@example.com,C103,Machine Learning,2,2025-02-28,69,100,B,"regression,classification"
S057,Anay Rao,anay.rao@example.com,C103,Machine Learning,3,2025-04-13,68,100,B,"regression,classification"
S057,Anay Rao,anay.rao@example.com,C104,Database Systems,1,2025-09-12,45,100,C,"sql,normalization"
S057,Anay Rao,anay.rao@example.com,C105,Computer Networks,1,2025-04-12,72,100,B,"tcp,ip,routing"
S057,Anay Rao,anay.rao@example.com,C105,Computer Networks,2,2025-02-27,84,100,A,"tcp,ip,routing"
S057,Anay Rao,anay.rao@example.com,C105,Computer Networks,3,2025-08-18,93,100,A,"tcp,ip,routing"
S058,Vardaniya Deol,vardaniya.deol@example.com,C101,Python Basics,1,2025-05-10,94,100,A,"syntax,loops"
S058,Vardaniya Deol,vardaniya.deol@example.com,C102,Data Science,1,2025-03-17,66,100,B,"numpy,pandas"
S058,Vardaniya Deol,vardaniya.deol@example.com,C102,Data Science,2,2025-07-06,58,100,C,"numpy,pandas"
S058,Vardaniya Deol,vardaniya.deol@example.com,C102,Data Science,3,2025-06-11,65,100,B,"numpy,pandas"
S058,Vardaniya Deol,vardaniya.deol@example.com,C103,Machine Learning,1,2025-04-17,74,100,B,"regression,classification"
S058,Vardaniya Deol,vardaniya.deol@example.com,C104,Database Systems,1,2025-06-06,69,100,B,"sql,normalization"
S058,Vardaniya Deol,vardaniya.deol@example.com,C104,Database Systems,2,2025-08-17,69,100,B,"sql,normalization"
S058,Vardaniya Deol,vardaniya.deol@example.com,C104,Database Systems,3,2025-04-26,61,100,B,"sql,normalization"
S058,Vardaniya Deol,vardaniya.deol@example.com,C105,Computer Networks,1,2025-04-12,86,100,A,"tcp,ip,routing"
S058,Vardaniya Deol,vardaniya.deol@example.com,C105,Computer Networks,2,2025-04-24,85,100,A,"tcp,ip,routing"
S059,Vaibhav Sami,vaibhav.sami@example.com,C101,Python Basics,1,2025-08-14,25,100,F,"syntax,loops"
S059,Vaibhav Sami,vaibhav.sami@example.com,C101,Python Basics,2,2025-07-01,25,100,F,"syntax,loops"
S059,Vaibhav Sami,vaibhav.sami@example.com,C102,Data Science,1,2025-01-04,51,100,C,"numpy,pandas"
S059,Vaibhav Sami,vaibhav.sami@example.com,C102,Data Science,2,2025-07-25,48,100,C,"numpy,pandas"
S059,Vaibhav Sami,vaibhav.sami@example.com,C103,Machine Learning,1,2025-05-04,40,100,C,"regression,classification"
S059,Vaibhav Sami,vaibhav.sami@example.com,C104,Database Systems,1,2025-03-28,72,100,B,"sql,normalization"
S059,Vaibhav Sami,vaibhav.sami@example.com,C104,Database Systems,2,2025-07-12,86,100,A,"sql,normalization"
S059,Vaibhav Sami,vaibhav.sami@example.com,C105,Computer Networks,1,2025-08-25,56,100,C,"tcp,ip,routing"
S059,Vaibhav Sami,vaibhav.sami@example.com,C105,Computer Networks,2,2025-07-03,70,100,B,"tcp,ip,routing"
S059,Vaibhav Sami,vaibhav.sami@example.com,C105,Computer Networks,3,2025-02-05,73,100,B,"tcp,ip,routing"
S060,Onkar Devi,onkar.devi@example.com,C101,Python Basics,1,2025-06-13,69,100,B,"syntax,loops"
S060,Onkar Devi,onkar.devi@example.com,C102,Data Science,1,2025-09-27,88,100,A,"numpy,pandas"
S060,Onkar Devi,onkar.devi@example.com,C102,Data Science,2,2025-04-24,91,100,A,"numpy,pandas"
S060,Onkar Devi,onkar.devi@example.com,C103,Machine Learning,1,2025-04-15,66,100,B,"regression,classification"
S060,Onkar Devi,onkar.devi@example.com,C103,Machine Learning,2,2025-08-18,58,100,C,"regression,classification"
S060,Onkar Devi,onkar.devi@example.com,C103,Machine Learning,3,2025-01-04,60,100,B,"regression,classification"
S060,Onkar Devi,onkar.devi@example.com,C104,Database Systems,1,2025-01-22,46,100,C,"sql,normalization"
S060,Onkar Devi,onkar.devi@example.com,C104,Database Systems,2,2025-08-22,42,100,C,"sql,normalization"
S060,Onkar Devi,onkar.devi@example.com,C105,Computer Networks,1,2025-01-26,56,100,C,"tcp,ip,routing"
S060,Onkar Devi,onkar.devi@example.com,C105,Computer Networks,2,2025-09-22,47,100,C,"tcp,ip,routing"
S060,Onkar Devi,onkar.devi@example.com,C105,Computer Networks,3,2025-07-04,45,100,C,"tcp,ip,routing"
S061,Heer Mann,heer.mann@example.com,C101,Python Basics,1,2025-08-20,68,100,B,"syntax,loops"
S061,Heer Mann,heer.mann@example.com,C102,Data Science,1,2025-01-21,72,100,B,"numpy,pandas"
S061,Heer Mann,heer.mann@example.com,C103,Machine Learning,1,2025-09-02,71,100,B,"regression,classification"
S061,Heer Mann,heer.mann@example.com,C103,Machine Learning,2,2025-02-17,67,100,B,"regression,classification"
S061,Heer Mann,heer.mann@example.com,C103,Machine Learning,3,2025-04-26,86,100,A,"regression,classification"
S061,Heer Mann,heer.mann@example.com,C104,Database Systems,1,2025-04-19,84,100,A,"sql,normalization"
S061,Heer Mann,heer.mann@example.com,C105,Computer Networks,1,2025-03-24,45,100,C,"tcp,ip,routing"
S061,Heer Mann,heer.mann@example.com,C105,Computer Networks,2,2025-07-19,43,100,C,"tcp,ip,routing"
S061,Heer Mann,heer.mann@example.com,C105,Computer Networks,3,2025-06-13,34,100,F,"tcp,ip,routing"
S062,Ira Chakrabarti,ira.chakrabarti@example.com,C101,Python Basics,1,2025-04-06,81,100,A,"syntax,loops"
S062,Ira Chakrabarti,ira.chakrabarti@example.com,C101,Python Basics,2,2025-08-11,89,100,A,"syntax,loops"
S062,Ira Chakrabarti,ira.chakrabarti@example.com,C102,Data Science,1,2025-05-28,23,100,F,"numpy,pandas"
S062,Ira Chakrabarti,ira.chakrabarti@example.com,C103,Machine Learning,1,2025-05-13,41,100,C,"regression,classification"
S062,Ira Chakrabarti,ira.chakrabarti@example.com,C104,Database Systems,1,2025-01-10,32,100,F,"sql,normalization"
S062,Ira Chakrabarti,ira.chakrabarti@example.com,C105,Computer Networks,1,2025-08-21,78,100,B,"tcp,ip,routing"
S062,Ira Chakrabarti,ira.chakrabarti@example.com,C105,Computer Networks,2,2025-04-03,74,100,B,"tcp,ip,routing"
S062,Ira Chakrabarti,ira.chakrabarti@example.com,C105,Computer Networks,3,2025-05-17,81,100,A,"tcp,ip,routing"
S063,Lakshay Bawa,lakshay.bawa@example.com,C101,Python Basics,1,2025-07-26,74,100,B,"syntax,loops"
S063,Lakshay Bawa,lakshay.bawa@example.com,C102,Data Science,1,2025-09-12,86,100,A,"numpy,pandas"
S063,Lakshay Bawa,lakshay.bawa@example.com,C102,Data Science,2,2025-09-03,100,100,A,"numpy,pandas"
S063,Lakshay Bawa,lakshay.bawa@example.com,C103,Machine Learning,1,2025-08-19,71,100,B,"regression,classification"
S063,Lakshay Bawa,lakshay.bawa@example.com,C103,Machine Learning,2,2025-02-12,63,100,B,"regression,classification"
S063,Lakshay Bawa,lakshay.bawa@example.com,C103,Machine Learning,3,2025-05-07,67,100,B,"regression,classification"
S063,Lakshay Bawa,lakshay.bawa@example.com,C104,Database Systems,1,2025-04-28,91,100,A,"sql,normalization"
S063,Lakshay Bawa,lakshay.bawa@example.com,C105,Computer Networks,1,2025-06-12,80,100,A,"tcp,ip,routing"
S063,Lakshay Bawa,lakshay.bawa@example.com,C105,Computer Networks,2,2025-09-11,81,100,A,"tcp,ip,routing"
S064,Alia Sarkar,alia.sarkar@example.com,C101,Python Basics,1,2025-02-20,75,100,B,"syntax,loops"
S064,Alia Sarkar,alia.sarkar@example.com,C102,Data Science,1,2025-03-15,32,100,F,"numpy,pandas"
S064,Alia Sarkar,alia.sarkar@example.com,C103,Machine Learning,1,2025-01-25,23,100,F,"regression,classification"
S064,Alia Sarkar,alia.sarkar@example.com,C103,Machine Learning,2,2025-07-19,43,100,C,"regression,classification"
S064,Alia Sarkar,alia.sarkar@example.com,C104,Database Systems,1,2025-03-25,84,100,A,"sql,normalization"
S064,Alia Sarkar,alia.sarkar@example.com,C105,Computer Networks,1,2025-08-28,21,100,F,"tcp,ip,routing"
S065,Aaryahi Shukla,aaryahi.shukla@example.com,C101,Python Basics,1,2025-01-09,82,100,A,"syntax,loops"
S065,Aaryahi Shukla,aaryahi.shukla@example.com,C101,Python Basics,2,2025-09-24,87,100,A,"syntax,loops"
S065,Aaryahi Shukla,aaryahi.shukla@example.com,C101,Python Basics,3,2025-08-14,100,100,A,"syntax,loops"
S065,Aaryahi Shukla,aaryahi.shukla@example.com,C102,Data Science,1,2025-03-08,25,100,F,"numpy,pandas"
S065,Aaryahi Shukla,aaryahi.shukla@example.com,C102,Data Science,2,2025-04-21,27,100,F,"numpy,pandas"
S065,Aaryahi Shukla,aaryahi.shukla@example.com,C103,Machine Learning,1,2025-07-02,93,100,A,"regression,classification"
S065,Aaryahi Shukla,aaryahi.shukla@example.com,C104,Database Systems,1,2025-07-16,73,100,B,"sql,normalization"
S065,Aaryahi Shukla,aaryahi.shukla@example.com,C105,Computer Networks,1,2025-05-03,58,100,C,"tcp,ip,routing"
S066,Prisha Choudhary,prisha.choudhary@example.com,C101,Python Basics,1,2025-01-27,68,100,B,"syntax,loops"
S066,Prisha Choudhary,prisha.choudhary@example.com,C102,Data Science,1,2025-01-27,68,100,B,"numpy,pandas"
S066,Prisha Choudhary,prisha.choudhary@example.com,C103,Machine Learning,1,2025-06-09,56,100,C,"regression,classification"
S066,Prisha Choudhary,prisha.choudhary@example.com,C103,Machine Learning,2,2025-02-15,50,100,C,"regression,classification"
S066,Prisha Choudhary,prisha.choudhary@example.com,C103,Machine Learning,3,2025-05-20,50,100,C,"regression,classification"
S066,Prisha Choudhary,prisha.choudhary@example.com,C104,Database Systems,1,2025-03-28,68,100,B,"sql,normalization"
S066,Prisha Choudhary,prisha.choudhary@example.com,C104,Database Systems,2,2025-08-21,87,100,A,"sql,normalization"
S066,Prisha Choudhary,prisha.choudhary@example.com,C105,Computer Networks,1,2025-01-16,89,100,A,"tcp,ip,routing"
S067,Jayan Kamdar,jayan.kamdar@example.com,C101,Python Basics,1,2025-01-16,54,100,C,"syntax,loops"
S067,Jayan Kamdar,jayan.kamdar@example.com,C101,Python Basics,2,2025-03-01,55,100,C,"syntax,loops"
S067,Jayan Kamdar,jayan.kamdar@example.com,C101,Python Basics,3,2025-03-17,73,100,B,"syntax,loops"
S067,Jayan Kamdar,jayan.kamdar@example.com,C102,Data Science,1,2025-08-21,77,100,B,"numpy,pandas"
S067,Jayan Kamdar,jayan.kamdar@example.com,C102,Data Science,2,2025-04-06,74,100,B,"numpy,pandas"
S067,Jayan Kamdar,jayan.kamdar@example.com,C102,Data Science,3,2025-09-11,65,100,B,"numpy,pandas"
S067,Jayan Kamdar,jayan.kamdar@example.com,C103,Machine Learning,1,2025-08-24,76,100,B,"regression,classification"
S067,Jayan Kamdar,jayan.kamdar@example.com,C103,Machine Learning,2,2025-03-17,73,100,B,"regression,classification"
S067,Jayan Kamdar,jayan.kamdar@example.com,C104,Database Systems,1,2025-05-16,23,100,F,"sql,normalization"
S067,Jayan Kamdar,jayan.kamdar@example.com,C104,Database Systems,2,2025-01-17,13,100,F,"sql,normalization"
S067,Jayan Kamdar,jayan.kamdar@example.com,C104,Database Systems,3,2025-05-18,31,100,F,"sql,normalization"
S067,Jayan Kamdar,jayan.kamdar@example.com,C105,Computer Networks,1,2025-06-15,20,100,F,"tcp,ip,routing"
S067,Jayan Kamdar,jayan.kamdar@example.com,C105,Computer Networks,2,2025-09-13,20,100,F,"tcp,ip,routing"
S068,Dhruv Mand,dhruv.mand@example.com,C101,Python Basics,1,2025-09-05,24,100,F,"syntax,loops"
S068,Dhruv Mand,dhruv.mand@example.com,C101,Python Basics,2,2025-02-18,30,100,F,"syntax,loops"
S068,Dhruv Mand,dhruv.mand@example.com,C102,Data Science,1,2025-08-28,71,100,B,"numpy,pandas"
S068,Dhruv Mand,dhruv.mand@example.com,C103,Machine Learning,1,2025-09-27,85,100,A,"regression,classification"
S068,Dhruv Mand,dhruv.mand@example.com,C103,Machine Learning,2,2025-08-03,84,100,A,"regression,classification"
S068,Dhruv Mand,dhruv.mand@example.com,C103,Machine Learning,3,2025-09-06,82,100,A,"regression,classification"
S068,Dhruv Mand,dhruv.mand@example.com,C104,Database Systems,1,2025-05-17,56,100,C,"sql,normalization"
S068,Dhruv Mand,dhruv.mand@example.com,C105,Computer Networks,1,2025-06-07,54,100,C,"tcp,ip,routing"
S069,Indranil Rege,indranil.rege@example.com,C101,Python Basics,1,2025-02-16,92,100,A,"syntax,loops"
S069,Indranil Rege,indranil.rege@example.com,C101,Python Basics,2,2025-01-01,100,100,A,"syntax,loops"
S069,Indranil Rege,indranil.rege@example.com,C102,Data Science,1,2025-02-26,34,100,F,"numpy,pandas"
S069,Indranil Rege,indranil.rege@example.com,C102,Data Science,2,2025-01-18,30,100,F,"numpy,pandas"
S069,Indranil Rege,indranil.rege@example.com,C102,Data Science,3,2025-02-14,29,100,F,"numpy,pandas"
S069,Indranil Rege,indranil.rege@example.com,C103,Machine Learning,1,2025-09-17,95,100,A,"regression,classification"
S069,Indranil Rege,indranil.rege@example.com,C104,Database Systems,1,2025-05-18,31,100,F,"sql,normalization"
S069,Indranil Rege,indranil.rege@example.com,C105,Computer Networks,1,2025-08-05,44,100,C,"tcp,ip,routing"
S070,Sahil Vyas,sahil.vyas@example.com,C101,Python Basics,1,2025-04-01,91,100,A,"syntax,loops"
S070,Sahil Vyas,sahil.vyas@example.com,C101,Python Basics,2,2025-05-07,100,100,A,"syntax,loops"
S070,Sahil Vyas,sahil.vyas@example.com,C102,Data Science,1,2025-06-01,68,100,B,"numpy,pandas"
S070,Sahil Vyas,sahil.vyas@example.com,C102,Data Science,2,2025-03-18,59,100,C,"numpy,pandas"
S070,Sahil Vyas,sahil.vyas@example.com,C102,Data Science,3,2025-08-21,57,100,C,"numpy,pandas"
S070,Sahil Vyas,sahil.vyas@example.com,C103,Machine Learning,1,2025-03-16,20,100,F,"regression,classification"
S070,Sahil Vyas,sahil.vyas@example.com,C103,Machine Learning,2,2025-07-15,38,100,F,"regression,classification"
S070,Sahil Vyas,sahil.vyas@example.com,C103,Machine Learning,3,2025-06-12,51,100,C,"regression,classification"
S070,Sahil Vyas,sahil.vyas@example.com,C104,Database Systems,1,2025-06-07,70,100,B,"sql,normalization"
S070,Sahil Vyas,sahil.vyas@example.com,C105,Computer Networks,1,2025-09-20,23,100,F,"tcp,ip,routing"
S070,Sahil Vyas,sahil.vyas@example.com,C105,Computer Networks,2,2025-05-22,37,100,F,"tcp,ip,routing"
S070,Sahil Vyas,sahil.vyas@example.com,C105,Computer Networks,3,2025-07-18,40,100,C,"tcp,ip,routing"
S071,Samarth Lal,samarth.lal@example.com,C101,Python Basics,1,2025-08-28,75,100,B,"syntax,loops"
S071,Samarth Lal,samarth.lal@example.com,C101,Python Basics,2,2025-08-16,80,100,A,"syntax,loops"
S071,Samarth Lal,samarth.lal@example.com,C102,Data Science,1,2025-08-16,39,100,F,"numpy,pandas"
S071,Samarth Lal,samarth.lal@example.com,C102,Data Science,2,2025-04-13,46,100,C,"numpy,pandas"
S071,Samarth Lal,samarth.lal@example.com,C103,Machine Learning,1,2025-04-14,82,100,A,"regression,classification"
S071,Samarth Lal,samarth.lal@example.com,C103,Machine Learning,2,2025-08-13,83,100,A,"regression,classification"
S071,Samarth Lal,samarth.lal@example.com,C104,Database Systems,1,2025-03-06,47,100,C,"sql,normalization"
S071,Samarth Lal,samarth.lal@example.com,C105,Computer Networks,1,2025-01-24,47,100,C,"tcp,ip,routing"
S071,Samarth Lal,samarth.lal@example.com,C105,Computer Networks,2,2025-02-02,57,100,C,"tcp,ip,routing"
S072,Pranay Sethi,pranay.sethi@example.com,C101,Python Basics,1,2025-01-16,78,100,B,"syntax,loops"
S072,Pranay Sethi,pranay.sethi@example.com,C101,Python Basics,2,2025-02-03,79,100,B,"syntax,loops"
S072,Pranay Sethi,pranay.sethi@example.com,C102,Data Science,1,2025-04-04,23,100,F,"numpy,pandas"
S072,Pranay Sethi,pranay.sethi@example.com,C103,Machine Learning,1,2025-02-03,41,100,C,"regression,classification"
S072,Pranay Sethi,pranay.sethi@example.com,C103,Machine Learning,2,2025-08-16,43,100,C,"regression,classification"
S072,Pranay Sethi,pranay.sethi@example.com,C103,Machine Learning,3,2025-06-08,48,100,C,"regression,classification"
S072,Pranay Sethi,pranay.sethi@example.com,C104,Database Systems,1,2025-03-23,59,100,C,"sql,normalization"
S072,Pranay Sethi,pranay.sethi@example.com,C104,Database Systems,2,2025-02-12,76,100,B,"sql,normalization"
S072,Pranay Sethi,pranay.sethi@example.com,C105,Computer Networks,1,2025-01-18,45,100,C,"tcp,ip,routing"
S072,Pranay Sethi,pranay.sethi@example.com,C105,Computer Networks,2,2025-03-16,45,100,C,"tcp,ip,routing"
S072,Pranay Sethi,pranay.sethi@example.com,C105,Computer Networks,3,2025-03-03,56,100,C,"tcp,ip,routing"
S073,Kabir Boase,kabir.boase@example.com,C101,Python Basics,1,2025-05-16,23,100,F,"syntax,loops"
S073,Kabir Boase,kabir.boase@example.com,C101,Python Basics,2,2025-02-14,38,100,F,"syntax,loops"
S073,Kabir Boase,kabir.boase@example.com,C102,Data Science,1,2025-02-11,36,100,F,"numpy,pandas"
S073,Kabir Boase,kabir.boase@example.com,C102,Data Science,2,2025-06-19,48,100,C,"numpy,pandas"
S073,Kabir Boase,kabir.boase@example.com,C102,Data Science,3,2025-06-21,41,100,C,"numpy,pandas"
S073,Kabir Boase,kabir.boase@example.com,C103,Machine Learning,1,2025-08-26,53,100,C,"regression,classification"
S073,Kabir Boase,kabir.boase@example.com,C103,Machine Learning,2,2025-05-17,46,100,C,"regression,classification"
S073,Kabir Boase,kabir.boase@example.com,C103,Machine Learning,3,2025-08-11,46,100,C,"regression,classification"
S073,Kabir Boase,kabir.boase@example.com,C104,Database Systems,1,2025-06-27,46,100,C,"sql,normalization"
S073,Kabir Boase,kabir.boase@example.com,C104,Database Systems,2,2025-09-11,51,100,C,"sql,normalization"
S073,Kabir Boase,kabir.boase@example.com,C104,Database Systems,3,2025-01-08,62,100,B,"sql,normalization"
S073,Kabir Boase,kabir.boase@example.com,C105,Computer Networks,1,2025-09-01,80,100,A,"tcp,ip,routing"
S073,Kabir Boase,kabir.boase@example.com,C105,Computer Networks,2,2025-07-02,96,100,A,"tcp,ip,routing"
S074,Mohanlal Mane,mohanlal.mane@example.com,C101,Python Basics,1,2025-04-23,84,100,A,"syntax,loops"
S074,Mohanlal Mane,mohanlal.mane@example.com,C102,Data Science,1,2025-04-07,51,100,C,"numpy,pandas"
S074,Mohanlal Mane,mohanlal.mane@example.com,C103,Machine Learning,1,2025-03-11,35,100,F,"regression,classification"
S074,Mohanlal Mane,mohanlal.mane@example.com,C104,Database Systems,1,2025-02-27,71,100,B,"sql,normalization"
S074,Mohanlal Mane,mohanlal.mane@example.com,C105,Computer Networks,1,2025-03-05,29,100,F,"tcp,ip,routing"
S075,Priyansh Wason,priyansh.wason@example.com,C101,Python Basics,1,2025-08-28,48,100,C,"syntax,loops"
S075,Priyansh Wason,priyansh.wason@example.com,C101,Python Basics,2,2025-04-04,68,100,B,"syntax,loops"
S075,Priyansh Wason,priyansh.wason@example.com,C102,Data Science,1,2025-08-19,35,100,F,"numpy,pandas"
S075,Priyansh Wason,priyansh.wason@example.com,C102,Data Science,2,2025-06-27,43,100,C,"numpy,pandas"
S075,Priyansh Wason,priyansh.wason@example.com,C102,Data Science,3,2025-05-21,46,100,C,"numpy,pandas"
S075,Priyansh Wason,priyansh.wason@example.com,C103,Machine Learning,1,2025-07-24,25,100,F,"regression,classification"
S075,Priyansh Wason,priyansh.wason@example.com,C103,Machine Learning,2,2025-03-23,42,100,C,"regression,classification"
S075,Priyansh Wason,priyansh.wason@example.com,C103,Machine Learning,3,2025-09-07,37,100,F,"regression,classification"
S075,Priyansh Wason,priyansh.wason@example.com,C104,Database Systems,1,2025-07-10,75,100,B,"sql,normalization"
S075,Priyansh Wason,priyansh.wason@example.com,C105,Computer Networks,1,2025-05-15,68,100,B,"tcp,ip,routing"
S075,Priyansh Wason,priyansh.wason@example.com,C105,Computer Networks,2,2025-09-03,84,100,A,"tcp,ip,routing"
