student_id,email,name,course_name,best_score,average_score,attempts,feedback,topic_tags,performance,recommended_action
S063,lakshay.bawa@example.com,Lakshay Bawa,Database Systems,91,91.0,1,"📘 Feedback Report for Lakshay Bawa (S063):

In *C101 - Python Basics*, you are doing reasonably well (latest score 74), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 86). Great job! You improved by -14 marks (-14.0%) over 2 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +8 marks (+8.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 91). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 81). Great job! You improved by +1 marks (+1.0%) over 2 attempts.","sql,normalization",High,Mentorship Program (Become a Mentor)
S063,lakshay.bawa@example.com,Lakshay Bawa,Machine Learning,71,67.0,3,"📘 Feedback Report for Lakshay Bawa (S063):

In *C101 - Python Basics*, you are doing reasonably well (latest score 74), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 86). Great job! You improved by -14 marks (-14.0%) over 2 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +8 marks (+8.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 91). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 81). Great job! You improved by +1 marks (+1.0%) over 2 attempts.","regression,classification",Medium,Advanced: Machine Learning Plus
S063,lakshay.bawa@example.com,Lakshay Bawa,Python Basics,74,74.0,1,"📘 Feedback Report for Lakshay Bawa (S063):

In *C101 - Python Basics*, you are doing reasonably well (latest score 74), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 86). Great job! You improved by -14 marks (-14.0%) over 2 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +8 marks (+8.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 91). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 81). Great job! You improved by +1 marks (+1.0%) over 2 attempts.","syntax,loops",Medium,Advanced: Python Basics Plus
S064,alia.sarkar@example.com,Alia Sarkar,Computer Networks,21,21.0,1,"📘 Feedback Report for Alia Sarkar (S064):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 32). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 43). We recommend practicing more on topics: regression,classification. You improved by +20 marks (+20.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 21). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
S064,alia.sarkar@example.com,Alia Sarkar,Data Science,32,32.0,1,"📘 Feedback Report for Alia Sarkar (S064):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 32). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 43). We recommend practicing more on topics: regression,classification. You improved by +20 marks (+20.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 21). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Poor,Remedial: Data Science Refresher
S064,alia.sarkar@example.com,Alia Sarkar,Database Systems,84,84.0,1,"📘 Feedback Report for Alia Sarkar (S064):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 32). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 43). We recommend practicing more on topics: regression,classification. You improved by +20 marks (+20.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 21). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",High,Mentorship Program (Become a Mentor)
S064,alia.sarkar@example.com,Alia Sarkar,Machine Learning,43,33.0,2,"📘 Feedback Report for Alia Sarkar (S064):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 32). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 43). We recommend practicing more on topics: regression,classification. You improved by +20 marks (+20.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 21). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",Poor,Remedial: Machine Learning Refresher
S064,alia.sarkar@example.com,Alia Sarkar,Python Basics,75,75.0,1,"📘 Feedback Report for Alia Sarkar (S064):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 32). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 43). We recommend practicing more on topics: regression,classification. You improved by +20 marks (+20.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 21). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",Medium,Advanced: Python Basics Plus
S065,aaryahi.shukla@example.com,Aaryahi Shukla,Computer Networks,58,58.0,1,"📘 Feedback Report for Aaryahi Shukla (S065):

In *C101 - Python Basics*, you have consistently performed well (latest score 87). Great job! You improved by +5 marks (+5.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 27). We recommend practicing more on topics: numpy,pandas. You improved by +2 marks (+2.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
S065,aaryahi.shukla@example.com,Aaryahi Shukla,Data Science,27,26.0,2,"📘 Feedback Report for Aaryahi Shukla (S065):

In *C101 - Python Basics*, you have consistently performed well (latest score 87). Great job! You improved by +5 marks (+5.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 27). We recommend practicing more on topics: numpy,pandas. You improved by +2 marks (+2.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Poor,Remedial: Data Science Refresher
S065,aaryahi.shukla@example.com,Aaryahi Shukla,Database Systems,73,73.0,1,"📘 Feedback Report for Aaryahi Shukla (S065):

In *C101 - Python Basics*, you have consistently performed well (latest score 87). Great job! You improved by +5 marks (+5.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 27). We recommend practicing more on topics: numpy,pandas. You improved by +2 marks (+2.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Medium,Advanced: Database Systems Plus
S065,aaryahi.shukla@example.com,Aaryahi Shukla,Machine Learning,93,93.0,1,"📘 Feedback Report for Aaryahi Shukla (S065):

In *C101 - Python Basics*, you have consistently performed well (latest score 87). Great job! You improved by +5 marks (+5.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 27). We recommend practicing more on topics: numpy,pandas. You improved by +2 marks (+2.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",High,Mentorship Program (Become a Mentor)
S065,aaryahi.shukla@example.com,Aaryahi Shukla,Python Basics,100,89.66666666666667,3,"📘 Feedback Report for Aaryahi Shukla (S065):

In *C101 - Python Basics*, you have consistently performed well (latest score 87). Great job! You improved by +5 marks (+5.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 27). We recommend practicing more on topics: numpy,pandas. You improved by +2 marks (+2.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",High,Mentorship Program (Become a Mentor)
S066,prisha.choudhary@example.com,Prisha Choudhary,Computer Networks,89,89.0,1,"📘 Feedback Report for Prisha Choudhary (S066):

In *C101 - Python Basics*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 56), but there is room to improve. You improved by +6 marks (+6.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 87). Great job! You improved by +19 marks (+19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 89). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",High,Mentorship Program (Become a Mentor)
S066,prisha.choudhary@example.com,Prisha Choudhary,Data Science,68,68.0,1,"📘 Feedback Report for Prisha Choudhary (S066):

In *C101 - Python Basics*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 56), but there is room to improve. You improved by +6 marks (+6.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 87). Great job! You improved by +19 marks (+19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 89). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Medium,Advanced: Data Science Plus
S066,prisha.choudhary@example.com,Prisha Choudhary,Database Systems,87,77.5,2,"📘 Feedback Report for Prisha Choudhary (S066):

In *C101 - Python Basics*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 56), but there is room to improve. You improved by +6 marks (+6.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 87). Great job! You improved by +19 marks (+19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 89). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",High,Mentorship Program (Become a Mentor)
S066,prisha.choudhary@example.com,Prisha Choudhary,Machine Learning,56,52.0,3,"📘 Feedback Report for Prisha Choudhary (S066):

In *C101 - Python Basics*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 56), but there is room to improve. You improved by +6 marks (+6.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 87). Great job! You improved by +19 marks (+19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 89). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",Poor,Remedial: Machine Learning Refresher
S066,prisha.choudhary@example.com,Prisha Choudhary,Python Basics,68,68.0,1,"📘 Feedback Report for Prisha Choudhary (S066):

In *C101 - Python Basics*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 56), but there is room to improve. You improved by +6 marks (+6.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 87). Great job! You improved by +19 marks (+19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 89). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",Medium,Advanced: Python Basics Plus
S067,jayan.kamdar@example.com,Jayan Kamdar,Computer Networks,20,20.0,2,"📘 Feedback Report for Jayan Kamdar (S067):

In *C101 - Python Basics*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +19 marks (+19.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by -9 marks (-9.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by +3 marks (+3.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by +18 marks (+18.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 20). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 2 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
S067,jayan.kamdar@example.com,Jayan Kamdar,Data Science,77,72.0,3,"📘 Feedback Report for Jayan Kamdar (S067):

In *C101 - Python Basics*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +19 marks (+19.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by -9 marks (-9.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by +3 marks (+3.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by +18 marks (+18.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 20). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 2 attempts.","numpy,pandas",Medium,Advanced: Data Science Plus
S067,jayan.kamdar@example.com,Jayan Kamdar,Database Systems,31,22.33333333333333,3,"📘 Feedback Report for Jayan Kamdar (S067):

In *C101 - Python Basics*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +19 marks (+19.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by -9 marks (-9.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by +3 marks (+3.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by +18 marks (+18.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 20). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 2 attempts.","sql,normalization",Poor,Remedial: Database Systems Refresher
S067,jayan.kamdar@example.com,Jayan Kamdar,Machine Learning,76,74.5,2,"📘 Feedback Report for Jayan Kamdar (S067):

In *C101 - Python Basics*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +19 marks (+19.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by -9 marks (-9.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by +3 marks (+3.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by +18 marks (+18.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 20). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 2 attempts.","regression,classification",Medium,Advanced: Machine Learning Plus
S067,jayan.kamdar@example.com,Jayan Kamdar,Python Basics,73,60.66666666666666,3,"📘 Feedback Report for Jayan Kamdar (S067):

In *C101 - Python Basics*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +19 marks (+19.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by -9 marks (-9.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by +3 marks (+3.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by +18 marks (+18.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 20). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 2 attempts.","syntax,loops",Medium,Advanced: Python Basics Plus
S068,dhruv.mand@example.com,Dhruv Mand,Computer Networks,54,54.0,1,"📘 Feedback Report for Dhruv Mand (S068):

In *C101 - Python Basics*, your performance needs attention (latest score 24). We recommend practicing more on topics: syntax,loops. You improved by -6 marks (-6.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 85). Great job! You improved by +1 marks (+1.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 56), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 54), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
S068,dhruv.mand@example.com,Dhruv Mand,Data Science,71,71.0,1,"📘 Feedback Report for Dhruv Mand (S068):

In *C101 - Python Basics*, your performance needs attention (latest score 24). We recommend practicing more on topics: syntax,loops. You improved by -6 marks (-6.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 85). Great job! You improved by +1 marks (+1.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 56), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 54), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Medium,Advanced: Data Science Plus
S068,dhruv.mand@example.com,Dhruv Mand,Database Systems,56,56.0,1,"📘 Feedback Report for Dhruv Mand (S068):

In *C101 - Python Basics*, your performance needs attention (latest score 24). We recommend practicing more on topics: syntax,loops. You improved by -6 marks (-6.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 85). Great job! You improved by +1 marks (+1.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 56), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 54), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Poor,Remedial: Database Systems Refresher
S068,dhruv.mand@example.com,Dhruv Mand,Machine Learning,85,83.66666666666667,3,"📘 Feedback Report for Dhruv Mand (S068):

In *C101 - Python Basics*, your performance needs attention (latest score 24). We recommend practicing more on topics: syntax,loops. You improved by -6 marks (-6.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 85). Great job! You improved by +1 marks (+1.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 56), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 54), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",High,Mentorship Program (Become a Mentor)
S068,dhruv.mand@example.com,Dhruv Mand,Python Basics,30,27.0,2,"📘 Feedback Report for Dhruv Mand (S068):

In *C101 - Python Basics*, your performance needs attention (latest score 24). We recommend practicing more on topics: syntax,loops. You improved by -6 marks (-6.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 85). Great job! You improved by +1 marks (+1.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 56), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 54), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",Poor,Remedial: Python Basics Refresher
S069,indranil.rege@example.com,Indranil Rege,Computer Networks,44,44.0,1,"📘 Feedback Report for Indranil Rege (S069):

In *C101 - Python Basics*, you have consistently performed well (latest score 92). Great job! You improved by -8 marks (-8.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 34). We recommend practicing more on topics: numpy,pandas. You improved by +4 marks (+4.0%) over 3 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 95). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 44). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
S069,indranil.rege@example.com,Indranil Rege,Data Science,34,31.0,3,"📘 Feedback Report for Indranil Rege (S069):

In *C101 - Python Basics*, you have consistently performed well (latest score 92). Great job! You improved by -8 marks (-8.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 34). We recommend practicing more on topics: numpy,pandas. You improved by +4 marks (+4.0%) over 3 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 95). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 44). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Poor,Remedial: Data Science Refresher
S069,indranil.rege@example.com,Indranil Rege,Database Systems,31,31.0,1,"📘 Feedback Report for Indranil Rege (S069):

In *C101 - Python Basics*, you have consistently performed well (latest score 92). Great job! You improved by -8 marks (-8.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 34). We recommend practicing more on topics: numpy,pandas. You improved by +4 marks (+4.0%) over 3 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 95). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 44). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Poor,Remedial: Database Systems Refresher
S069,indranil.rege@example.com,Indranil Rege,Machine Learning,95,95.0,1,"📘 Feedback Report for Indranil Rege (S069):

In *C101 - Python Basics*, you have consistently performed well (latest score 92). Great job! You improved by -8 marks (-8.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 34). We recommend practicing more on topics: numpy,pandas. You improved by +4 marks (+4.0%) over 3 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 95). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 44). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",High,Mentorship Program (Become a Mentor)
S069,indranil.rege@example.com,Indranil Rege,Python Basics,100,96.0,2,"📘 Feedback Report for Indranil Rege (S069):

In *C101 - Python Basics*, you have consistently performed well (latest score 92). Great job! You improved by -8 marks (-8.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 34). We recommend practicing more on topics: numpy,pandas. You improved by +4 marks (+4.0%) over 3 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 95). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 44). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",High,Mentorship Program (Become a Mentor)
S070,sahil.vyas@example.com,Sahil Vyas,Computer Networks,40,33.333333333333336,3,"📘 Feedback Report for Sahil Vyas (S070):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +9 marks (+9.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by -2 marks (-2.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 38). We recommend practicing more on topics: regression,classification. You improved by +18 marks (+18.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 23). We recommend practicing more on topics: tcp,ip,routing. You improved by -14 marks (-14.0%) over 3 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
