student_id,name,course_name,email,best_score,average_score,attempts,feedback,topic_tags,performance
S069,Indranil Rege,Database Systems,indranil.rege@example.com,31,31.0,1,"📘 Feedback Report for Indranil Rege (S069):

In *C101 - Python Basics*, you have consistently performed well (latest score 92). Great job! You improved by -8 marks (-8.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 34). We recommend practicing more on topics: numpy,pandas. You improved by +4 marks (+4.0%) over 3 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 95). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 44). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Poor
S069,Indranil Rege,Machine Learning,indranil.rege@example.com,95,95.0,1,"📘 Feedback Report for Indranil Rege (S069):

In *C101 - Python Basics*, you have consistently performed well (latest score 92). Great job! You improved by -8 marks (-8.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 34). We recommend practicing more on topics: numpy,pandas. You improved by +4 marks (+4.0%) over 3 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 95). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 44). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",High
S069,Indranil Rege,Python Basics,indranil.rege@example.com,100,96.0,2,"📘 Feedback Report for Indranil Rege (S069):

In *C101 - Python Basics*, you have consistently performed well (latest score 92). Great job! You improved by -8 marks (-8.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 34). We recommend practicing more on topics: numpy,pandas. You improved by +4 marks (+4.0%) over 3 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 95). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 44). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",High
S070,Sahil Vyas,Computer Networks,sahil.vyas@example.com,40,33.333333333333336,3,"📘 Feedback Report for Sahil Vyas (S070):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +9 marks (+9.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by -2 marks (-2.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 38). We recommend practicing more on topics: regression,classification. You improved by +18 marks (+18.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 23). We recommend practicing more on topics: tcp,ip,routing. You improved by -14 marks (-14.0%) over 3 attempts.","tcp,ip,routing",Poor
S070,Sahil Vyas,Data Science,sahil.vyas@example.com,68,61.333333333333336,3,"📘 Feedback Report for Sahil Vyas (S070):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +9 marks (+9.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by -2 marks (-2.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 38). We recommend practicing more on topics: regression,classification. You improved by +18 marks (+18.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 23). We recommend practicing more on topics: tcp,ip,routing. You improved by -14 marks (-14.0%) over 3 attempts.","numpy,pandas",Medium
S070,Sahil Vyas,Database Systems,sahil.vyas@example.com,70,70.0,1,"📘 Feedback Report for Sahil Vyas (S070):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +9 marks (+9.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by -2 marks (-2.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 38). We recommend practicing more on topics: regression,classification. You improved by +18 marks (+18.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 23). We recommend practicing more on topics: tcp,ip,routing. You improved by -14 marks (-14.0%) over 3 attempts.","sql,normalization",Medium
S070,Sahil Vyas,Machine Learning,sahil.vyas@example.com,51,36.333333333333336,3,"📘 Feedback Report for Sahil Vyas (S070):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +9 marks (+9.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by -2 marks (-2.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 38). We recommend practicing more on topics: regression,classification. You improved by +18 marks (+18.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 23). We recommend practicing more on topics: tcp,ip,routing. You improved by -14 marks (-14.0%) over 3 attempts.","regression,classification",Poor
S070,Sahil Vyas,Python Basics,sahil.vyas@example.com,100,95.5,2,"📘 Feedback Report for Sahil Vyas (S070):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +9 marks (+9.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by -2 marks (-2.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 38). We recommend practicing more on topics: regression,classification. You improved by +18 marks (+18.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 23). We recommend practicing more on topics: tcp,ip,routing. You improved by -14 marks (-14.0%) over 3 attempts.","syntax,loops",High
S071,Samarth Lal,Computer Networks,samarth.lal@example.com,57,52.0,2,"📘 Feedback Report for Samarth Lal (S071):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by -5 marks (-5.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 39). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 47). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.","tcp,ip,routing",Poor
S071,Samarth Lal,Data Science,samarth.lal@example.com,46,42.5,2,"📘 Feedback Report for Samarth Lal (S071):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by -5 marks (-5.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 39). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 47). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.","numpy,pandas",Poor
S071,Samarth Lal,Database Systems,samarth.lal@example.com,47,47.0,1,"📘 Feedback Report for Samarth Lal (S071):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by -5 marks (-5.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 39). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 47). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.","sql,normalization",Poor
S071,Samarth Lal,Machine Learning,samarth.lal@example.com,83,82.5,2,"📘 Feedback Report for Samarth Lal (S071):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by -5 marks (-5.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 39). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 47). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.","regression,classification",High
S071,Samarth Lal,Python Basics,samarth.lal@example.com,80,77.5,2,"📘 Feedback Report for Samarth Lal (S071):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by -5 marks (-5.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 39). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 47). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.","syntax,loops",Medium
S072,Pranay Sethi,Computer Networks,pranay.sethi@example.com,56,48.666666666666664,3,"📘 Feedback Report for Pranay Sethi (S072):

In *C101 - Python Basics*, you are doing reasonably well (latest score 79), but there is room to improve. You improved by +1 marks (+1.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 23). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 43). We recommend practicing more on topics: regression,classification. You improved by +2 marks (+2.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by -17 marks (-17.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 45). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 3 attempts.","tcp,ip,routing",Poor
S072,Pranay Sethi,Data Science,pranay.sethi@example.com,23,23.0,1,"📘 Feedback Report for Pranay Sethi (S072):

In *C101 - Python Basics*, you are doing reasonably well (latest score 79), but there is room to improve. You improved by +1 marks (+1.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 23). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 43). We recommend practicing more on topics: regression,classification. You improved by +2 marks (+2.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by -17 marks (-17.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 45). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 3 attempts.","numpy,pandas",Poor
S072,Pranay Sethi,Database Systems,pranay.sethi@example.com,76,67.5,2,"📘 Feedback Report for Pranay Sethi (S072):

In *C101 - Python Basics*, you are doing reasonably well (latest score 79), but there is room to improve. You improved by +1 marks (+1.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 23). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 43). We recommend practicing more on topics: regression,classification. You improved by +2 marks (+2.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by -17 marks (-17.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 45). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 3 attempts.","sql,normalization",Medium
S072,Pranay Sethi,Machine Learning,pranay.sethi@example.com,48,44.0,3,"📘 Feedback Report for Pranay Sethi (S072):

In *C101 - Python Basics*, you are doing reasonably well (latest score 79), but there is room to improve. You improved by +1 marks (+1.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 23). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 43). We recommend practicing more on topics: regression,classification. You improved by +2 marks (+2.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by -17 marks (-17.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 45). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 3 attempts.","regression,classification",Poor
S072,Pranay Sethi,Python Basics,pranay.sethi@example.com,79,78.5,2,"📘 Feedback Report for Pranay Sethi (S072):

In *C101 - Python Basics*, you are doing reasonably well (latest score 79), but there is room to improve. You improved by +1 marks (+1.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 23). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 43). We recommend practicing more on topics: regression,classification. You improved by +2 marks (+2.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by -17 marks (-17.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 45). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 3 attempts.","syntax,loops",Medium
S073,Kabir Boase,Computer Networks,kabir.boase@example.com,96,88.0,2,"📘 Feedback Report for Kabir Boase (S073):

In *C101 - Python Basics*, your performance needs attention (latest score 23). We recommend practicing more on topics: syntax,loops. You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 41). We recommend practicing more on topics: numpy,pandas. You improved by +5 marks (+5.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 53), but there is room to improve. You improved by +7 marks (+7.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by -11 marks (-11.0%) over 3 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 80). Great job! You improved by -16 marks (-16.0%) over 2 attempts.","tcp,ip,routing",High
S073,Kabir Boase,Data Science,kabir.boase@example.com,48,41.666666666666664,3,"📘 Feedback Report for Kabir Boase (S073):

In *C101 - Python Basics*, your performance needs attention (latest score 23). We recommend practicing more on topics: syntax,loops. You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 41). We recommend practicing more on topics: numpy,pandas. You improved by +5 marks (+5.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 53), but there is room to improve. You improved by +7 marks (+7.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by -11 marks (-11.0%) over 3 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 80). Great job! You improved by -16 marks (-16.0%) over 2 attempts.","numpy,pandas",Poor
S073,Kabir Boase,Database Systems,kabir.boase@example.com,62,53.0,3,"📘 Feedback Report for Kabir Boase (S073):

In *C101 - Python Basics*, your performance needs attention (latest score 23). We recommend practicing more on topics: syntax,loops. You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 41). We recommend practicing more on topics: numpy,pandas. You improved by +5 marks (+5.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 53), but there is room to improve. You improved by +7 marks (+7.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by -11 marks (-11.0%) over 3 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 80). Great job! You improved by -16 marks (-16.0%) over 2 attempts.","sql,normalization",Medium
S073,Kabir Boase,Machine Learning,kabir.boase@example.com,53,48.333333333333336,3,"📘 Feedback Report for Kabir Boase (S073):

In *C101 - Python Basics*, your performance needs attention (latest score 23). We recommend practicing more on topics: syntax,loops. You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 41). We recommend practicing more on topics: numpy,pandas. You improved by +5 marks (+5.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 53), but there is room to improve. You improved by +7 marks (+7.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by -11 marks (-11.0%) over 3 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 80). Great job! You improved by -16 marks (-16.0%) over 2 attempts.","regression,classification",Poor
S073,Kabir Boase,Python Basics,kabir.boase@example.com,38,30.5,2,"📘 Feedback Report for Kabir Boase (S073):

In *C101 - Python Basics*, your performance needs attention (latest score 23). We recommend practicing more on topics: syntax,loops. You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 41). We recommend practicing more on topics: numpy,pandas. You improved by +5 marks (+5.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 53), but there is room to improve. You improved by +7 marks (+7.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by -11 marks (-11.0%) over 3 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 80). Great job! You improved by -16 marks (-16.0%) over 2 attempts.","syntax,loops",Poor
S074,Mohanlal Mane,Computer Networks,mohanlal.mane@example.com,29,29.0,1,"📘 Feedback Report for Mohanlal Mane (S074):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 35). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 29). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Poor
S074,Mohanlal Mane,Data Science,mohanlal.mane@example.com,51,51.0,1,"📘 Feedback Report for Mohanlal Mane (S074):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 35). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 29). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Poor
S074,Mohanlal Mane,Database Systems,mohanlal.mane@example.com,71,71.0,1,"📘 Feedback Report for Mohanlal Mane (S074):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 35). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 29). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Medium
S074,Mohanlal Mane,Machine Learning,mohanlal.mane@example.com,35,35.0,1,"📘 Feedback Report for Mohanlal Mane (S074):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 35). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 29). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",Poor
S074,Mohanlal Mane,Python Basics,mohanlal.mane@example.com,84,84.0,1,"📘 Feedback Report for Mohanlal Mane (S074):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 35). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 29). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",High
S075,Priyansh Wason,Computer Networks,priyansh.wason@example.com,84,76.0,2,"📘 Feedback Report for Priyansh Wason (S075):

In *C101 - Python Basics*, your performance needs attention (latest score 48). We recommend practicing more on topics: syntax,loops. You improved by -20 marks (-20.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 35). We recommend practicing more on topics: numpy,pandas. You improved by -11 marks (-11.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 37). We recommend practicing more on topics: regression,classification. You improved by -5 marks (-5.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 84). Great job! You improved by +16 marks (+16.0%) over 2 attempts.","tcp,ip,routing",High
S075,Priyansh Wason,Data Science,priyansh.wason@example.com,46,41.333333333333336,3,"📘 Feedback Report for Priyansh Wason (S075):

In *C101 - Python Basics*, your performance needs attention (latest score 48). We recommend practicing more on topics: syntax,loops. You improved by -20 marks (-20.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 35). We recommend practicing more on topics: numpy,pandas. You improved by -11 marks (-11.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 37). We recommend practicing more on topics: regression,classification. You improved by -5 marks (-5.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 84). Great job! You improved by +16 marks (+16.0%) over 2 attempts.","numpy,pandas",Poor
S075,Priyansh Wason,Database Systems,priyansh.wason@example.com,75,75.0,1,"📘 Feedback Report for Priyansh Wason (S075):

In *C101 - Python Basics*, your performance needs attention (latest score 48). We recommend practicing more on topics: syntax,loops. You improved by -20 marks (-20.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 35). We recommend practicing more on topics: numpy,pandas. You improved by -11 marks (-11.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 37). We recommend practicing more on topics: regression,classification. You improved by -5 marks (-5.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 84). Great job! You improved by +16 marks (+16.0%) over 2 attempts.","sql,normalization",Medium
S075,Priyansh Wason,Machine Learning,priyansh.wason@example.com,42,34.666666666666664,3,"📘 Feedback Report for Priyansh Wason (S075):

In *C101 - Python Basics*, your performance needs attention (latest score 48). We recommend practicing more on topics: syntax,loops. You improved by -20 marks (-20.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 35). We recommend practicing more on topics: numpy,pandas. You improved by -11 marks (-11.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 37). We recommend practicing more on topics: regression,classification. You improved by -5 marks (-5.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 84). Great job! You improved by +16 marks (+16.0%) over 2 attempts.","regression,classification",Poor
S075,Priyansh Wason,Python Basics,priyansh.wason@example.com,68,58.0,2,"📘 Feedback Report for Priyansh Wason (S075):

In *C101 - Python Basics*, your performance needs attention (latest score 48). We recommend practicing more on topics: syntax,loops. You improved by -20 marks (-20.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 35). We recommend practicing more on topics: numpy,pandas. You improved by -11 marks (-11.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 37). We recommend practicing more on topics: regression,classification. You improved by -5 marks (-5.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 84). Great job! You improved by +16 marks (+16.0%) over 2 attempts.","syntax,loops",Medium
S076,Arhaan Dixit,Computer Networks,arhaan.dixit@example.com,40,33.666666666666664,3,"📘 Feedback Report for Arhaan Dixit (S076):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +5 marks (+5.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 43). We recommend practicing more on topics: numpy,pandas. You improved by +16 marks (+16.0%) over 2 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by -19 marks (-19.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 100). Great job! You improved by +10 marks (+10.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 35). We recommend practicing more on topics: tcp,ip,routing. You improved by +9 marks (+9.0%) over 3 attempts.","tcp,ip,routing",Poor
